Wall time,Step,Value
1762339235.7152696,51000,4.325572967529297
1762339245.7525594,52000,9.43155288696289
1762339253.038897,53000,4.864409923553467
1762339263.0670927,54000,2.5957179069519043
1762339270.0575716,55000,9.077192306518555
1762339281.502002,56000,9.259659767150879
1762339289.1241565,57000,0.870116651058197
1762339299.1563306,58000,5.568180561065674
1762339306.5953803,59000,3.9826371669769287
1762339316.7856107,60000,7.972726821899414
1762339324.0469835,61000,9.101776123046875
1762339334.3844187,62000,5.040205478668213
1762339341.380683,63000,8.208453178405762
1762339352.27873,64000,10.15994644165039
1762339360.4953983,65000,7.247501373291016
1762339371.2608633,66000,4.8016180992126465
1762339378.5682955,67000,4.622600555419922
1762339389.065762,68000,5.934000492095947
1762339396.5046966,69000,9.631980895996094
1762339406.9669104,70000,8.859698295593262
1762339414.3960886,71000,9.043924331665039
1762339424.6537564,72000,5.127720832824707
1762339431.957176,73000,9.54896068572998
1762339442.389533,74000,6.924201965332031
1762339449.7242928,75000,5.6163201332092285
1762339459.9213703,76000,6.36489725112915
1762339467.54387,77000,8.837740898132324
1762339477.9261768,78000,2.8042633533477783
1762339486.5002146,79000,10.739897727966309
1762339497.4135213,80000,5.857187271118164
1762339504.5045178,81000,1.781069040298462
1762339515.1082554,82000,7.712681770324707
1762339522.6037724,83000,0.439192533493042
1762339532.7938588,84000,4.729181289672852
1762339540.2482698,85000,5.126366138458252
1762339547.5272875,86000,5.504311561584473
1762339557.7844076,87000,2.9657135009765625
1762339565.3977587,88000,-0.6258387565612793
1762339575.2096324,89000,4.741931915283203
1762339582.914162,90000,3.8948209285736084
1762339593.805129,91000,7.999366283416748
1762339601.346028,92000,8.956256866455078
1762339611.8764665,93000,6.182669639587402
1762339619.4501998,94000,4.814269065856934
1762339629.3473713,95000,0.8650213479995728
1762339636.840221,96000,4.894368648529053
1762339646.6028657,97000,8.396917343139648
1762339652.8533447,98000,4.872071266174316
1762339661.4861019,99000,0.9780751466751099
1762339667.5965037,100000,9.107880592346191
1762339675.5532672,101000,7.224793910980225
1762339679.6848252,102000,5.764335632324219
1762339685.2714546,103000,2.578054428100586
1762339689.4707282,104000,9.880491256713867
1762339693.4555655,105000,4.093410491943359
1762339696.8849757,106000,2.0091958045959473
1762339700.8284304,107000,9.814016342163086
1762339704.2056394,108000,2.3126049041748047
1762339708.0261602,109000,5.575862884521484
1762339711.462713,110000,11.226407051086426
1762339715.4204524,111000,6.298635482788086
1762339718.7665539,112000,1.257757306098938
1762339722.6706927,113000,10.546347618103027
1762339726.0186281,114000,8.59322452545166
1762339729.974538,115000,5.039096355438232
1762339733.3528366,116000,0.8822133541107178
1762339737.369243,117000,5.188248634338379
1762339740.6071737,118000,0.13396874070167542
1762339744.6744502,119000,4.47380256652832
1762339747.991659,120000,4.339722633361816
1762339752.249289,121000,-2.175476551055908
1762339755.4640934,122000,8.693965911865234
1762339759.6777713,123000,5.461617946624756
1762339762.8382027,124000,2.30202054977417
1762339766.8700175,125000,5.941835880279541
1762339770.1316054,126000,5.569118499755859
1762339774.2004018,127000,9.517904281616211
1762339777.4924254,128000,5.880876064300537
1762339780.8969553,129000,8.015876770019531
1762339784.7594726,130000,7.797573566436768
1762339788.186014,131000,8.009751319885254
1762339792.1262584,132000,9.507670402526855
1762339795.5422912,133000,4.523576736450195
1762339799.397711,134000,-1.6197638511657715
1762339802.801833,135000,8.75296401977539
1762339806.82053,136000,7.74764347076416
1762339810.1636043,137000,9.203557968139648
1762339814.217437,138000,2.2380402088165283
1762339817.4063864,139000,0.7367559671401978
1762339821.4733784,140000,9.342427253723145
1762339824.6521158,141000,3.8737452030181885
1762339828.6695352,142000,7.619390487670898
1762339831.8523595,143000,1.0247902870178223
1762339836.0001125,144000,2.0657970905303955
1762339839.3251448,145000,9.82005786895752
1762339843.467292,146000,8.656790733337402
1762339846.712253,147000,9.696474075317383
1762339851.0071723,148000,8.00439739227295
1762339854.2368891,149000,9.077709197998047
1762339858.2767134,150000,3.903050661087036
1762339861.4550579,151000,6.398963928222656
